8.820166049434764,4.095555519431052,0.4780200986688943,-3.312603931902915,-7.08200805421246,2.904824071602018,5.5926258830275835,-6.585809801087715,8.489878326447325,-1.459291450332854,3.238703907815223,8.09461024364849,-3.5700063817261825,-3.798635501826193,-1.7018337415637568,3.9090027416357493,-6.495448566356852,9.50545702768682,3.9779840581416277,-8.708150325265889,-8.190134624712444,9.577058351428484,8.916050006692238,-3.40892198443494,4.442837631025405
-9.533973291909309,3.408089736410897,-2.84570467582832,4.817207262751923,1.0376810409024486,2.339051939529721,6.058231781222283,-5.141348991403573,6.213009015320509,-2.3363764685161525,9.576764533762919,-4.126212258951714,-8.350722286667782,-9.815484760978425,-6.80926905622576,8.528013804892453,8.021792475183851,-4.402638743864298,-3.954031004285752,-1.2703647717593576,9.050959701538659,-5.59706282307541,2.3493858112243604,-9.93399295281179,7.4840170155371375
-6.523262584378644,-7.129495090273945,0.2104082786174395,0.24648863128631504,2.9275368329190172,-8.763087505169496,3.6019836084421506,-1.4716928948622137,-1.7877813267124143,-5.252290946131152,4.663434200825957,-8.337281356746695,3.122294204511963,-5.269136231854299,-3.833078928626974,1.2209795608693081,7.594755438117346,2.1384872730749134,1.741592171360013,-2.652794156736002,-4.051194172326717,-4.311173254196103,-2.9784979209671842,5.19451849880851,-2.969570911354216
7.644634544122312,-3.2427045499911555,4.03633732555158,1.5294324454043657,-5.1875745858494415,6.4612112465480145,5.139565519393997,-8.960914393404831,-8.84055008189797,-7.669940979330397,-3.5058035528481213,-3.717699912014898,-7.556699036422232,-8.402067522486652,-4.9213388022275595,1.7146349788391628,-6.4326807166862165,-4.366324328422739,-6.723174241991449,7.641335394846454,4.673507157658332,-3.9568251877475795,5.242390177431236,8.483632566809362,8.172191495373056
9.857879422250392,4.713780266109103,-5.564828778270301,-5.165154152854399,-7.4218255955992944,6.351356264660431,-4.968146316651783,-7.040962744380153,-0.16324983156235362,-0.34567410141144705,-1.9629223539393514,5.951765538680199,-5.135022904394693,7.901235868680882,0.8298610269392466,9.167942595565126,-1.1553267279888129,8.705418635982141,-8.686881994054765,3.2221702230412355,-5.428469214109373,-2.158089098417147,0.29377026277636986,5.871498344623662,6.790056366913781
9.59471241392302,1.5702885057891773,-6.886228780271491,-0.21206470982322045,8.112869449903613,-3.7482799144998964,-5.001488428714267,-2.2900841876065954,-6.497736665497486,1.3627514200065516,-6.143268097119828,-5.108272631475284,4.981553345088397,0.7630011909296286,9.49057674261843,-0.48445517823610906,9.755763367048967,-8.731990976154126,3.1271609651264534,-1.2267909662834597,-4.6284408059214215,-1.1218433334541782,-9.046600878304831,-0.9092366902560833,7.239114733755557
8.121046691206121,-0.3373152216143538,-2.4595669814354277,3.1043748740782213,2.2373899429455406,-0.1188639493265562,-6.112464887441986,2.627412725896436,-3.7349789324245375,-0.36898460538484557,-5.795504948433729,2.7167401349284255,-1.9769589326202048,-4.150997186807423,8.781211119145226,7.4113126567002325,-1.9375067330411593,-5.335653645844902,-2.3100373040691613,-4.5833451858263885,-1.9560690414998696,6.548343939917647,8.104859609824793,-6.603293549135463,8.036706912243613
-0.15642757180285471,5.588004576897678,-8.847773457150813,5.264191732178132,-8.526047843123594,9.145787497230764,-7.750651868858471,-5.847557785488801,9.078617864442059,-6.373512099719447,9.828008132041656,-8.93341945690041,-0.5666965330003713,1.4530812223325817,0.15170946387702955,8.38132129213481,7.510824382427902,-3.3671581884468704,8.343376308440384,-4.930074802404656,-2.0667305480259834,8.027067348117832,3.4486091233707654,-6.454687707888032,-8.904595466167054
-1.7404869545839663,8.730213543984497,-9.191984803383377,6.137386046466041,-9.137442639091308,-0.8045147694291117,7.982593740155771,-7.957409044832103,-0.15983547241992468,9.597196568091913,7.71774374141566,-6.041453283234515,-8.664540895169067,-5.415343807176893,-4.124306208106143,-4.058098735129492,6.382521128746969,3.811902142807824,-7.431812765482711,9.379044902790074,8.774539218540326,-7.412617284638932,0.5673658243149191,-9.572634060931557,2.6109904145356886
0.5629312482576498,-2.555470307817038,4.204738212054304,-6.719382870933197,-3.420523606675796,-6.676835366737473,9.047469661205994,-1.0923526115589226,-5.573936527875263,1.7552105919425713,-1.5736938671782585,3.997401400157454,-7.942792834534098,4.668739691260058,0.7618449727703247,-9.849559158412696,8.115815273663408,1.457555068366787,8.798780638043883,5.755345982925164,8.2124526541662,-7.961370704937427,9.223796671814924,2.5771077724966833,7.837438489201755

