8702.094292164336,-86606.25391334081,25226.972246335652,8961.318720394022,-2131.308712905526,-102356.96718474504,34171.84634407433,-18025.261412509713,46663.41166736712,40248.589528148295
39048.61062190913,4559.952744830885,-15027.030913101982,55755.847089708215,1613.8363009563054,-7381.188854256705,36866.99015815391,35741.36326503052,-47652.29072212288,-41878.83537015678
34810.792294737854,-18820.596053311805,-31556.40374565319,59541.945220283305,24267.578443082937,-53947.77802546539,-15982.13153171098,69541.51581532513,-14841.323878219666,-26606.51115249154
33845.67255623977,-6435.976821860458,-58628.890872918266,-49431.839591834745,-13516.855925850483,-556.1028605209685,52574.551189581194,18372.440197344167,33632.91052955091,7538.5750345481065
36937.6252582369,-21540.705130498067,-29369.389604272637,82087.8443560217,52315.7904891943,-43641.51144583192,35908.03938980269,-11144.30661855043,-37564.263705113946,-12236.01190255167
-11396.84165290602,-13860.37186576674,-57728.892144247984,-1253.6060317497067,-27515.991993745276,22717.438810085532,23737.272225573484,74464.4487700868,-54687.24290548831,29907.6880568917
-5586.963514920568,6636.402509275711,-535.4097783470548,-28522.263188906356,59919.26845893358,-49518.76005096179,61989.06971915496,-12696.829305608217,7357.102858339145,35114.77552978105
-28937.655144469703,-34556.42192073657,-2987.228756727507,47755.76718655298,-19451.582822300992,-90035.86631667077,5029.5062594794035,-30483.215600827232,7091.290454166765,-7732.940676226577
-26630.455203680805,2169.912650228743,10250.163337582784,-6252.790924697974,-41655.137857089605,70894.17157794851,59189.39248162746,22084.497631429294,21191.18132857311,-2993.2319828544605
-27671.156303277927,-52675.13014464656,39899.81939366092,11362.66429454212,23435.997440082363,-6000.858593056839,83049.10605770019,-35852.60863199478,24305.85313593395,-30107.7754506502
2079.4633436412523,21068.180176699956,-14983.472270979362,63008.66901273905,-762.4766280934609,-53661.69561627108,-34439.54937463782,64414.16676304437,8635.56675930557,29545.00405926656
13159.670830414436,-39731.35900313054,-33560.92510256499,9791.245096807226,11249.956870977136,37991.035810060705,35474.20811166713,683.614924469156,42411.38956005112,-31805.012689273484
22043.869027025496,-71682.54999296558,-15377.63891526115,14769.755793935808,14855.187026106318,39483.223552467316,44342.42181806911,-80660.37171697192,-27390.044503245364,-76472.50351193122
-30790.561603253715,-97775.3112865388,2946.982542429519,11866.789958205722,33448.173718526356,-48883.44030289201,29839.93961824289,-25347.19184398028,21774.23629516908,-18826.158532493504
104970.383492373,38774.867493001955,-648.4550411043747,-2565.1913289022664,68506.4208629516,13558.396693343497,7713.740458290591,-73749.5471034446,22144.994285348108,5269.249392038249
3389.8934275798333,33799.55141942945,-15454.804510617505,20492.664522900006,39857.85196785448,-28058.086392370802,-15784.421969837156,4169.428650812075,39060.13332820049,38752.56623502661
-66416.51755141358,-81850.23503462377,-48178.25946529598,28986.744482763486,-45587.55277281449,6213.1582867859615,26309.69844908567,-8571.766923910647,21263.74135881946,-18957.809074419936
-6441.34786445036,-65351.193870133095,-45576.93278700341,67275.06865274365,42637.63969458158,6691.084654746311,12511.433973354877,39557.34293979239,-6015.162774050004,-20608.436474037255
17902.163300684646,39510.36602400427,-29481.21644322801,33219.38023284918,73796.20647124387,-3723.310032286825,27522.620598610923,16530.14084253875,42594.77229017726,-20519.818640789126
33144.85514364265,8470.818297242118,2550.5209754372486,51993.24641260913,-10354.908847176073,-89343.56803209073,-66179.7127807013,10926.977272939563,-20957.80802365909,-40142.0388254348
-28372.442503142855,2580.7777004420896,15697.568243200683,-41785.58614774306,79054.31875010883,39526.633626941875,49688.09271104277,35497.067180614045,-2923.7445600754754,28513.24121720755
-22108.053478636743,-45088.50141138329,-24521.927027950784,19637.49019686286,-16521.023345746937,-53729.39789631004,12849.996654987623,-38728.29371584019,25698.55955358689,-35818.76898817011
15227.694182113893,-35544.56015869473,17679.47792756985,-47180.0027903273,6558.4993820569,-59945.96032349243,20476.824541354308,39411.17949961718,-10244.307572532987,40487.83594770708
-5540.492267267026,40987.537275733885,-79297.60245143538,4059.495844992618,-47485.209781349295,-61523.65347410897,-6699.787191987896,3445.5765889767235,56476.38626938242,-62997.616961471096
7048.970559869908,-22489.5648193596,86547.35116327122,41098.33190489312,-63889.165782146825,-51927.73987050689,71894.05005560993,2134.594369976452,-93686.49334173115,-5729.225346275325
29965.716540068504,17426.429077556866,-70255.20374338875,-3713.8785720493215,17395.50588253174,-2922.427763323474,67704.58067960202,96481.64617482487,-22972.45798230626,-3111.8815839606177
22332.301023881864,-25194.369036900338,9389.088176344632,32207.813436668424,-1306.1466536943526,31829.669654978334,28740.53135484598,70878.64456090394,-21023.820219495305,36956.77060732825
-25176.48756584424,-4672.753277002915,-39793.16575451106,-2416.960533834017,47622.18066758295,23036.987276544256,-7405.398296356745,65445.071841807265,23756.038746681534,-44260.617759514455
-18354.97878822106,33746.046677152575,17342.899735021772,-23084.617011994396,50973.34394324464,-22503.423830032803,36186.76021773315,-3231.2800803869977,-30887.108392646856,20995.85076886034
-59847.644247373726,-14672.587132536031,20220.84802535058,-17549.601410356565,-37802.22189915544,-11188.201495089279,9279.09747669808,-43786.50125418923,-48471.19457790257,-36459.03138907101
32784.73565679745,7673.884527912449,-5183.164712775804,16942.97311313384,20977.027210107837,-63749.72210951191,4834.823815799352,90364.57031773296,-8787.81314082638,-2483.2816020388873
-35531.87083958829,7722.441297787908,-79154.41467658897,-32284.05151012114,-4815.623946654143,-12208.173584975317,77228.57617344332,21701.061459085497,-21941.16387273099,24779.153013023217
-24269.811983652547,-32783.610535849715,64266.03993595907,45730.60478164688,203.2311010624117,6022.348105643185,32551.39434916284,-29502.659812106678,14066.633369128504,2126.57475459488
24109.064564469034,-35353.79802420996,-73264.37952770291,7194.356654386553,17908.689413093034,-24147.634736861557,38411.19513325873,44656.6698024065,55864.06380602519,1718.0175222625749
28273.067420232954,-3671.315431099988,24951.239290266916,2515.824747934645,11804.395191431766,15470.968228495938,10689.79755180753,-31333.270618609356,-188.51192009487386,5275.064717287871
45311.29124233306,8608.089617954178,10665.558722742251,86564.58939780438,-32026.45282464625,39286.408580537514,9146.0573884191,-28800.01875426466,-18777.023095774133,-18812.194048457113
-40762.74295273791,-29621.76938471513,2223.0735986711643,15418.666211645059,37448.47764150975,-20165.12757812754,47722.69947219387,15146.600683316126,-31557.41006418728,14061.585903095542
113821.59608428358,-40222.28611399919,-46956.34306439483,-15780.234971456226,8260.630930553294,62530.86210794271,38312.329806549766,15035.498290267635,25912.073657314177,7236.939620410494
16095.933058154329,-24691.719104463788,16510.707626032374,-21194.51719254389,-7280.666393986225,3817.410153233397,48952.03403107792,-31243.64583144452,30013.89830218867,-22009.658319939408
42766.28863959947,-12169.466998310167,15395.871378742422,-9128.118791721417,-44576.347952219985,-91810.03657628465,6043.347388300996,29720.412878993,-80949.19151204094,6113.712378355095
-74545.83810325449,-81641.3994114452,816.1765262371705,-32044.83169522414,66029.62686535306,-2583.2073497396177,-12400.300085811683,-17970.58469049275,4708.073860326102,20712.384941477627
4559.272491046926,6282.428106147383,-4.090206784527709,14015.020003400907,-9442.464699803959,-14851.081325176818,-769.4537471716308,32114.662985626626,25465.77510967128,-51776.64759754813
4978.637724869579,-4435.885032671648,-100045.10672648574,93937.5409637629,-26851.032223747963,-9377.901858096313,9436.122202285858,26944.09364781431,47391.771885633796,-35047.99710169257
-4181.205052801282,-11676.453202994502,4611.882999257838,36432.63307468503,27863.50429152474,45069.070713021196,-81253.20322373528,29204.09897696316,52541.66361465262,-65854.2191768771
-17167.831886809596,9212.58884389424,-22976.48199521431,-5376.261743703816,-12789.269603427252,-9918.012635379437,29284.626275039685,37201.91033595707,-58778.96737419859,-9431.41621235997
-10087.770561550184,34822.80339829043,-57060.24107281528,53491.61163752278,-48455.21956485821,-44706.351965342925,-27579.798381132816,9879.737268927376,-54447.29516221844,5056.598352844192
-27782.687412434316,-65656.63650379881,-7299.548450040884,-25324.16923580945,18925.744555411573,-27412.765326806737,52098.92727420123,100704.17896199888,57667.86389650539,12816.238422865408
4236.358416361565,-11276.828143946394,-32479.44611844021,50623.820030910596,-36533.928191700084,36732.74004909831,-1634.907649262097,-28389.900703920997,-48219.68082896944,-81203.62972614032
35250.26108325398,-34477.79474984759,44282.60207276356,-10474.350598667887,-16377.634432721161,-46355.495723790475,20857.967619317744,39165.4771735173,18218.195593974968,-15456.434279565137
-44630.96715581971,-91844.32724538905,-9902.629116582671,79366.53468759211,-16792.200398115918,-49695.40781186856,-27707.463826099243,-5459.087746840348,9459.823883108631,-24397.336393976126
-24977.849869290476,-30634.556371834522,-712.3075693436604,58455.56842331866,-59026.08735389579,32101.721146957076,-23211.595820761937,22569.719658640228,2419.4201555801465,16430.784256481744
45931.11646233689,-18212.506042230445,-39510.25240281184,19124.898340589523,-40735.04518616991,25034.058790247997,-2473.0883412676194,7988.083540700727,-17791.044281191207,-41437.374029832165
-6103.222996406837,33142.35190232655,22159.337941887905,62051.41658547889,-51239.146420502984,-859.6870308956875,23906.585075127732,10782.002244241206,-111205.04098430052,-19806.002142022186
84063.46070208072,-5229.703248216872,-60478.93583163643,24856.386145586446,-54355.01083782321,-96168.66066115243,-19781.399870081717,18534.714674611492,-40815.07501630136,25458.315242558776
-32935.4973018477,-24149.435801827487,-45329.6016817066,14856.939655116299,-66623.65432174673,10570.269131417233,9387.141563434787,11125.69686893458,-25425.4892465674,-37943.65848279311
-101372.17279123317,-29380.37281151727,17825.355789803918,41395.50248673104,28845.630945299665,-47741.72096404243,8810.1797090744,17634.41748343545,49328.208295084616,32997.436777246134
1910.4019137868545,-92287.92285328687,-39882.63305773612,10094.32942683332,-14240.139088458925,-35162.449507769816,35371.3284966483,-1243.41591199711,3152.2368339255245,-22058.820631643717
-13447.87774888115,-82576.291478435,-43970.914605757345,36279.41361218893,53701.27629655086,4841.516386147752,-29361.990002124738,-47986.29124318286,-61197.357458575214,-1297.665889751408
-27383.534880078354,-46466.18419463211,32354.756738217453,76083.41695057611,-32911.26306659737,-15356.536733251816,69374.9383203148,-105239.51133068866,-15740.92140690738,-32118.646967460685
21513.22723247549,31319.25409736107,26696.17409932023,23787.823036814072,11231.777046431469,-32245.907954478993,11340.62775848484,-11088.954493350719,-9433.298248692452,17446.56516865219
5679.166795423478,-72945.10206106999,-76168.66300731845,1102.6025935567682,30698.214061227118,2636.0316551308115,8472.261229757485,36575.54711684292,46960.72760610714,-42892.500294797945
37812.33107750227,-20908.6375805595,-6731.865359000772,41896.487062850654,12164.494895800339,970.4416091111798,-1116.6092861709149,-9488.04668600757,21212.997783664243,-18002.752963863968
58550.148148048946,-13306.832066907285,66255.83518103162,-30649.65705134177,24680.644733664416,22459.33669405218,63966.744301588136,26768.617220019332,-47368.82421308949,-40992.0725203936
74189.71745826723,71556.99528814397,-3734.3959973389783,27698.596174282666,33575.52171084455,-25083.520576699226,-16235.640784225754,20172.838035338384,49343.70493081903,-34873.225871951494
882.2844647966031,-27248.904652670495,-41145.14982715507,28727.152466941385,52830.0666769478,-42906.05775760979,37166.475362796235,-45214.267296689606,59586.104947947715,38841.79098291748
-33298.11408279707,2739.453842894616,-66235.40427365333,-24513.73051161208,32545.570512043363,8493.833576918347,-11921.433880788623,15319.785782978537,35467.15655830707,-19015.932963193467
55019.22926514831,-3532.4139405663323,3698.873544703292,24509.83458896809,42882.36689033702,-84970.9229190473,-42581.44634202654,12887.686657465962,-41687.20088430243,-47004.584292936226
-16439.015543574766,-17263.022113058127,-59509.05414826902,8265.847686653564,-19543.337230876485,55468.00250119567,-9883.809700587666,22136.70691810482,127.46037923082395,46842.794051388504
9594.621283793325,-59923.717020432596,-63595.65197520848,81232.58888656014,55151.98844389744,-14697.578242552656,-31887.156284831828,10074.837483776137,-50184.79692676087,-77127.11900654029
23946.912861788784,-44697.43302574054,-35056.78335809499,75017.63056898977,-6274.946029778496,-27790.0934820722,-9117.061834361106,-12469.790045809306,-47724.81057004819,49365.808000877034
10409.699703010312,13192.713123641444,-8689.222024761191,-34343.904033249564,47910.70016105819,-75915.81081139053,-39891.963583935045,-64686.693591548756,2194.2661841888225,65048.87012481745
51087.86393052598,-58131.158125953974,10513.655999538278,73356.99690819552,6806.050203192074,3028.605796310352,42237.43263269346,30610.825550814607,58384.3750158036,8152.523907778859
-9852.905375921022,-12895.49219269413,-82846.74124396626,18714.929600560783,-21981.707419681967,3521.2186410117693,-1081.2415207343993,61777.61172764629,-7623.806680495181,38273.10225185058
15342.182541995544,-3340.999587472137,-77549.01042074646,-31536.58145758455,16800.576657539557,5586.398023989339,-7901.224535791039,25107.6453025426,-36938.86991360561,-19036.929410528526
28841.05285946962,-47870.74226932978,12336.030931846271,53868.68246938602,5127.515151426404,-14312.200708236922,-11576.585174354683,12541.194329550908,-10705.512239688194,16372.627247998229
24729.12357394665,-32020.304267667976,34814.15513323828,31591.055846595533,14729.65901167478,7985.432822774042,13167.692265704578,57434.301910310474,-27187.190185134466,7032.819776995165
2453.425357562921,-221.44568713162698,23672.69930910463,-22748.01189490308,7286.147239427626,5458.721384511746,-4623.964006809998,22340.04668055488,-21736.788200657375,-36408.51410987164
27749.219007630945,-61344.59070977453,-8875.518829013703,-5315.757619597205,-23381.179254406048,-357.4543860099475,-1002.5124566097402,-20840.89628994518,37905.39122345855,-44613.837776825094
-10342.740719285042,-43776.73822955247,-48583.60997537076,57606.73854324168,106786.61084555296,-63.93867034035413,32028.57485300875,1309.641362413544,30337.80187466683,58304.72581813854
-29438.63830404442,-86422.3646796615,-997.639709496947,-10886.220395677761,71759.739555053,-8207.659246112875,385.5776147977758,-53377.10313652409,-13226.816183142731,-11276.529640690782
-5126.84615144196,19828.522220153176,-18047.435456980274,-17174.585788989254,-51340.36247297199,2045.538980755473,39183.22451127647,15579.944727391528,-24155.18291916615,8390.722115873352
22003.568205040225,-10007.071405966964,-25933.448498641897,1531.035084123454,31724.062941483033,33987.239830232975,58050.83105953647,-8967.19932062069,-40624.75433267821,44071.20524836968
56571.59922025215,-33424.650365062,-34075.43036507747,27085.24511796684,10244.94156073344,-4654.676942975358,-4557.350003675261,-73466.57056131383,76541.78161935226,30250.542898161202
29120.70595088938,-13347.282388049885,13.695191580034589,45015.64254680252,-18161.131948632312,-95766.81980836642,38702.02871935606,26924.755681998184,101316.64849150588,-69447.52829372665
18742.997326387987,-5823.6666855963595,-7571.981626010011,22571.1619341027,-31810.5186837835,-6182.489808629524,54370.559751395354,-1482.0897618845975,-3673.444312733396,-28252.26572146354
5837.011279348583,-50138.706262121384,-63238.488183061265,-84557.0457673116,-18680.380158949953,8223.815602255654,48949.8069007786,-5607.587447777229,-42119.458910596855,-27637.23916449875
22930.983330567447,-8639.993424223325,78059.52827890501,-12109.688853798,-19359.283372178197,13831.615416467874,41771.67869843487,12112.741262588543,8948.233796278397,-67278.60672229504
-21885.797995465593,-68509.59773467976,52029.05414494173,63717.20860387913,47846.528955792164,-37828.209906087926,27099.675361418285,23487.523524150623,8602.05079148379,25182.8447965587
26551.836294060566,-21008.80712408525,-16838.907419871404,54392.265514170285,14647.064788041422,21362.845715967364,49113.688342470494,7810.697791742168,-17926.499493312574,-19330.204084755078
-5934.934020281205,54660.21809519472,-35566.58939610435,27261.139618212175,-19392.304777883204,40828.23210041394,-7034.632200794867,25688.355690959856,52095.51224130838,-8131.232341580466
40448.728562460106,-66770.95330047997,-43354.67267150072,-13378.884222780753,-3234.4059179049837,-36811.050718446815,37730.951888388896,93864.26906376703,47553.22957299354,-32547.358243997813
-5591.472719333294,-12409.650249177343,-47406.38909620927,63221.237293157865,32651.4307597636,-75772.38904693918,3912.2618323947754,116914.1229750293,3201.5486195936123,-14486.566552192886
28736.814072946217,-23154.109238710873,16388.073560638542,-5150.294222664255,39318.87839096219,11154.693403198722,46290.37925717666,44122.616384180474,41554.111732766214,7796.162449831339
24781.567387005853,-42759.29704490776,-87848.34132328565,4226.779808985435,3826.455047038506,-20818.953494479774,62882.73343266258,54014.188675788966,3129.435414395599,27532.366247241138
117366.0650748876,-2315.2345377929782,-9031.975807024271,68622.67083234157,6385.822278747915,-1916.6272791433184,-19843.285665131,-36695.24354106882,-7414.047605104657,25390.78332776027
21330.51724540115,-94229.59545267474,-19975.912939123886,33167.57718056984,40412.89917277573,7455.139072556121,35542.56934910816,33481.887649015945,-24634.278952659217,-11420.894955034404
59385.69686559431,62740.59260385304,-8353.448823661758,13705.56550151468,1618.2141082544422,25438.180562789097,15536.125779671827,-38599.43059733411,-63027.56278253655,-28794.169875149437
-22370.333807221403,-47225.979057242905,-52049.35587659626,43242.270338022405,-24453.570798743327,53051.92162117202,85380.68302403385,-21365.583415840338,-7955.217697407342,-3031.510242661221
37881.26485379265,-18066.996038150384,-21954.375114915983,49867.99289495242,-29516.449786175854,-9906.841113627062,39252.461115873404,-58962.097295859145,34342.54337671049,-47560.34088668566
